Date,Open,High,Low,Close,Volume,VIX,IV
2025-11-10 00:00:00-05:00,283.8645774088431,290.2320924976737,282.30759586857965,289.5334777832031,29557300,19.079999923706055,0.19079999923706054
2025-11-11 00:00:00-05:00,287.18807388729897,291.34994399814246,286.75892091303916,290.7411193847656,19842100,17.600000381469727,0.17600000381469727
2025-11-12 00:00:00-05:00,291.11038092678234,291.43975353768866,283.1359940674285,286.15008544921875,24829900,17.280000686645508,0.17280000686645508
2025-11-13 00:00:00-05:00,281.7886586854728,282.2876823136169,276.69861158680555,278.0260314941406,29494000,17.510000228881836,0.17510000228881836
2025-11-14 00:00:00-05:00,270.8799731285475,278.01600396166356,270.1713681999226,275.8702087402344,31647200,20.0,0.2
2025-11-17 00:00:00-05:00,285.22190446328057,293.3759628274161,283.01622885841863,284.46337890625,52670200,19.829999923706055,0.19829999923706054
2025-11-18 00:00:00-05:00,287.3577599014325,288.236015842567,277.65674001133203,283.724853515625,49158700,22.3799991607666,0.223799991607666
2025-11-19 00:00:00-05:00,286.5992292728396,303.21670857801746,286.07026549054086,292.2381896972656,68198900,24.690000534057617,0.24690000534057618
2025-11-20 00:00:00-05:00,303.94529376978943,305.8216273232207,288.1062900504894,288.884765625,62025200,23.65999984741211,0.23659999847412108
2025-11-21 00:00:00-05:00,295.84113571634185,303.32648898994427,293.2761473513388,299.0747985839844,74137700,26.420000076293945,0.2642000007629395
2025-11-24 00:00:00-05:00,310.52242205466104,318.85612204740676,308.9954110970811,317.9578552246094,85165100,23.43000030517578,0.2343000030517578
2025-11-25 00:00:00-05:00,325.5729598317621,328.187838552192,317.0296784660599,322.8083801269531,88632100,20.520000457763672,0.2052000045776367
2025-11-26 00:00:00-05:00,320.053780820363,323.86632857763385,316.1713929045335,319.3252258300781,51373400,18.559999465942383,0.18559999465942384
2025-11-28 00:00:00-05:00,322.73852157316225,326.2117368304371,316.1713843298485,319.55474853515625,26018600,17.190000534057617,0.17190000534057617
2025-12-01 00:00:00-05:00,317.0796263275952,319.2254218425781,313.27706870792247,314.2751159667969,41183000,16.350000381469727,0.16350000381469726
2025-12-02 00:00:00-05:00,316.1214443613123,317.75825630619534,313.29698432996054,315.1932678222656,35854700,17.239999771118164,0.17239999771118164
2025-12-03 00:00:00-05:00,315.2731421058358,320.9520026070636,313.4866291038915,319.0058288574219,41838300,16.59000015258789,0.16590000152587892
2025-12-04 00:00:00-05:00,321.6007694211511,321.73048997615604,314.0854750084747,316.999755859375,31240900,16.079999923706055,0.16079999923706054
2025-12-05 00:00:00-05:00,318.86608586892413,322.52893244489843,318.5467339173106,320.6426086425781,28851700,15.779999732971191,0.15779999732971192
2025-12-08 00:00:00-05:00,319.63392187795114,320.02342950621124,310.8154143139121,313.3121643066406,33909400,15.40999984741211,0.1540999984741211
2025-12-09 00:00:00-05:00,311.96391713296777,317.57660631064704,311.4945269093235,316.66778564453125,30194000,16.65999984741211,0.1665999984741211
2025-12-10 00:00:00-05:00,315.4194206321133,320.8923078304596,314.27092168020465,319.7937316894531,33428900,16.93000030517578,0.16930000305175782
2025-12-11 00:00:00-05:00,319.66391441105065,320.70257104825845,308.19885677560706,312.02386474609375,42353700,15.770000457763672,0.15770000457763672
2025-12-12 00:00:00-05:00,313.29221022339095,314.46067218572114,305.1627773855729,308.887939453125,35940200,14.850000381469727,0.14850000381469727
2025-12-15 00:00:00-05:00,310.91531224146183,311.0151883437652,304.4836813703359,307.8193359375,29151900,15.739999771118164,0.15739999771118163
2025-12-16 00:00:00-05:00,304.55358908476643,310.3660001485481,302.1966411442108,306.1714782714844,30585000,16.5,0.165
2025-12-17 00:00:00-05:00,307.60959033164653,307.6894729197007,295.7350329501308,296.3342590332031,43930400,16.479999542236328,0.1647999954223633
2025-12-18 00:00:00-05:00,301.32777470817274,303.56485302569047,298.8410213827925,302.0668029785156,33518000,17.6200008392334,0.176200008392334
2025-12-19 00:00:00-05:00,301.33777770154796,306.85059101726483,300.5787559089981,306.7607116699219,59943200,16.8700008392334,0.16870000839233398
2025-12-22 00:00:00-05:00,309.4771954426739,309.7268704705607,304.90313186415943,309.3773193359375,26429900,14.90999984741211,0.1490999984741211
2025-12-23 00:00:00-05:00,309.2274800840275,314.5305745464577,308.91788552805923,313.94134521484375,25478700,14.079999923706055,0.14079999923706055
2025-12-24 00:00:00-05:00,314.360779810128,314.67037436380235,311.5145092668577,313.6816711425781,10097400,14.0,0.14
2025-12-26 00:00:00-05:00,314.0712183432231,314.6804107746781,311.8740659325972,313.10247802734375,10899000,13.470000267028809,0.1347000026702881
2025-12-29 00:00:00-05:00,310.9652491009125,313.6117983030154,310.2162240166622,313.15240478515625,19621800,13.600000381469727,0.13600000381469726
2025-12-30 00:00:00-05:00,312.09376543928346,316.5379928503015,312.0538089034933,313.4420166015625,17380900,14.199999809265137,0.14199999809265137
2025-12-31 00:00:00-05:00,312.4433102220648,314.17104176667254,311.03513952358344,312.5931091308594,16377700,14.329999923706055,0.14329999923706055
2026-01-02 00:00:00-05:00,316.4880203907529,322.0807464242433,309.9265541489014,314.74029541015625,32009400,14.949999809265137,0.14949999809265135
2026-01-05 00:00:00-05:00,317.2470486555906,318.60526603903236,314.2209888461081,316.1285095214844,30195600,14.510000228881836,0.14510000228881836
2026-01-06 00:00:00-05:00,315.9886856047422,320.5227923064431,311.3746963103618,313.9313659667969,31212100,14.899999618530273,0.14899999618530274
2026-01-07 00:00:00-05:00,313.9513421990662,325.72602466406613,313.78158025326775,321.56146240234375,35104400,14.75,0.1475
2026-01-08 00:00:00-05:00,328.54234711069296,329.8905982345552,321.08205673508803,325.0169372558594,31896100,15.380000114440918,0.15380000114440917
2026-01-09 00:00:00-05:00,326.6647962522232,330.3999246926398,325.37646465172014,328.14288330078125,26214200,15.449999809265137,0.15449999809265136
2026-01-12 00:00:00-05:00,325.37646891287716,333.6057781716088,324.5775210522192,331.4285888671875,33923900,14.489999771118164,0.14489999771118164
2026-01-13 00:00:00-05:00,334.5145706345901,340.04734658205444,333.18628259299794,335.5332336425781,33517600,15.119999885559082,0.15119999885559082
2026-01-14 00:00:00-05:00,334.62442706687915,336.08252056576845,330.05039437456895,335.4034118652344,28525600,15.979999542236328,0.15979999542236328
2026-01-15 00:00:00-05:00,337.2110766328429,337.25103316994193,330.3100554080323,332.347412109375,28442400,16.75,0.1675
2026-01-16 00:00:00-05:00,333.97528525413946,334.2149635116852,327.27401649506595,329.5710144042969,40341600,15.84000015258789,0.1584000015258789
2026-01-20 00:00:00-05:00,320.4528849486331,327.30398324237245,320.01345448184367,321.5814208984375,35361000,15.859999656677246,0.15859999656677246
2026-01-21 00:00:00-05:00,320.50283121296127,332.0478012719212,318.9348648307384,327.953125,35386600,20.09000015258789,0.20090000152587892
2026-01-22 00:00:00-05:00,334.0152109953496,334.7142826747097,328.3226090802118,330.11029052734375,26253600,16.899999618530273,0.16899999618530273
2026-01-23 00:00:00-05:00,332.05776231305794,333.2562145369407,327.0243361197249,327.5036926269531,27280000,15.640000343322754,0.15640000343322755
2026-01-26 00:00:00-05:00,327.3838548641184,335.4034148973675,326.5749102768944,332.8267822265625,26042100,16.09000015258789,0.1609000015258789
2026-01-27 00:00:00-05:00,334.93402312381306,337.4707297257924,333.04649592160257,334.1150817871094,21636200,16.149999618530273,0.16149999618530272
2026-01-28 00:00:00-05:00,335.6231039588608,337.10119086219134,331.5084650266126,335.57318115234375,27434400,16.350000381469727,0.16350000381469726
2026-01-29 00:00:00-05:00,339.857625711299,341.8450595994438,326.11553330804276,337.810302734375,39785600,16.350000381469727,0.16350000381469726
2026-01-30 00:00:00-05:00,339.5580079569619,339.5580079569619,331.8580393103398,337.56060791015625,31024000,16.8799991607666,0.168799991607666
2026-02-02 00:00:00-05:00,335.7829045969607,344.38169669555197,335.193675272949,343.2431945800781,32006100,17.440000534057617,0.17440000534057618
2026-02-03 00:00:00-05:00,346.8884575284791,348.5463032010534,337.0312933144156,339.26837158203125,36506700,16.34000015258789,0.1634000015258789
2026-02-04 00:00:00-05:00,342.51417399710857,342.8637251238478,328.0929422734009,332.6070861816406,70618400,18.0,0.18
2026-02-05 00:00:00-05:00,311.81413592946416,332.2575275064077,306.06161379445837,330.81939697265625,88205800,18.639999389648438,0.18639999389648437
2026-02-06 00:00:00-05:00,326.75466854448496,329.95052083207565,319.50412705068965,322.4402770996094,56380500,21.770000457763672,0.21770000457763672
2026-02-09 00:00:00-05:00,320.5127991892576,327.2740180221729,316.84758707958963,323.8984069824219,39640100,20.3700008392334,0.203700008392334
2026-02-10 00:00:00-05:00,320.5527401483992,321.25184233940706,314.2009923012897,318.16583251953125,39170000,17.360000610351562,0.17360000610351561
2026-02-11 00:00:00-05:00,318.5553213774315,320.6426005966259,309.25742736560915,310.55572509765625,45406400,17.790000915527344,0.17790000915527343
2026-02-12 00:00:00-05:00,311.684307255737,315.82890653132813,306.80067966689137,308.59832763671875,47761300,17.649999618530273,0.17649999618530274
2026-02-13 00:00:00-05:00,307.32996759040856,308.2287915112591,303.31517401115394,305.32257080078125,38499700,20.81999969482422,0.20819999694824218
2026-02-17 00:00:00-05:00,299.6499434457439,304.0442171582303,295.86486207725466,301.6273498535156,39247600,20.600000381469727,0.20600000381469727
2026-02-18 00:00:00-05:00,301.6972906518214,304.983022308801,300.8583862777236,302.9356689453125,28482100,20.290000915527344,0.20290000915527343
2026-02-19 00:00:00-05:00,301.42763905495286,305.0728879320441,299.64995428739604,302.456298828125,25834400,19.6200008392334,0.19620000839233398
2026-02-20 00:00:00-05:00,303.9244103176242,316.0885697634931,303.5049428811186,314.570556640625,53210800,20.229999542236328,0.2022999954223633
2026-02-23 00:00:00-05:00,318.6352220336332,319.1046122516075,309.4671633706354,311.0850524902344,31423000,19.09000015258789,0.1909000015258789
2026-02-24 00:00:00-05:00,310.11633870149166,311.8640638461802,305.53230897934316,310.495849609375,25615600,21.010000228881836,0.21010000228881837
2026-02-25 00:00:00-05:00,311.65435118745364,313.23231441520727,309.03776179839537,312.4932556152344,29963600,19.549999237060547,0.19549999237060547
2026-02-26 00:00:00-05:00,312.2335794136705,312.73292940852764,301.95694798569707,306.98040771484375,36431200,17.93000030517578,0.1793000030517578
2026-02-27 00:00:00-05:00,303.7446468483449,311.9639287272481,303.4050620118916,311.354736328125,44640600,18.6299991607666,0.18629999160766603
2026-03-02 00:00:00-05:00,302.83581985466094,308.0889612664211,300.908305641281,306.12152099609375,34790200,19.860000610351562,0.19860000610351564
2026-03-03 00:00:00-05:00,298.2018299939976,303.5448811012492,296.3242691134317,303.1853332519531,35497000,21.440000534057617,0.21440000534057618
2026-03-04 00:00:00-05:00,302.49628364637806,305.07291645770977,300.3590508331652,302.7359619140625,29536200,23.56999969482422,0.23569999694824217
2026-03-05 00:00:00-05:00,302.6460874794852,302.90572878105803,297.60263367704704,300.4888916015625,35752300,21.149999618530273,0.21149999618530274
2026-03-06 00:00:00-05:00,295.7050936872067,300.1393243405422,294.7962729857715,298.1319274902344,25576900,23.75,0.2375
2026-03-09 00:00:00-04:00,294.1842573074437,306.6168332730834,293.9044256827884,306.1770935058594,29312100,29.489999771118164,0.29489999771118164
2026-03-10 00:00:00-04:00,305.98724420005084,309.3252467158022,305.3875962722132,306.8567199707031,23239700,25.5,0.255
2026-03-11 00:00:00-04:00,306.56689883882945,311.23412470378855,305.7374076911934,308.5157470703125,24125700,24.93000030517578,0.2493000030517578
2026-03-12 00:00:00-04:00,306.636841807898,308.7555713296518,300.8502897843219,303.3687744140625,24928300,24.229999542236328,0.24229999542236327
2026-03-13 00:00:00-04:00,306.8267356773544,307.50632242162294,300.26065041451466,302.09954833984375,23693100,27.290000915527344,0.27290000915527346
2026-03-16 00:00:00-04:00,304.16832484157635,306.3070315122431,302.8391017033621,305.3775939941406,23519700,27.190000534057617,0.2719000053405762
2026-03-17 00:00:00-04:00,305.67739809365116,311.2341070358109,305.3176276402165,310.7344055175781,21955200,23.510000228881836,0.23510000228881836
2026-03-18 00:00:00-04:00,309.0853604878573,312.28346234614037,306.74676108497374,307.5063171386719,20009800,22.3700008392334,0.22370000839233398
2026-03-19 00:00:00-04:00,303.8285227221892,307.8760927647981,302.16951004441273,306.9466552734375,25075800,25.09000015258789,0.2509000015258789
2026-03-20 00:00:00-04:00,305.2776414809433,305.8173276578073,298.0919312440676,300.8203125,44364100,24.059999465942383,0.24059999465942383
2026-03-23 00:00:00-04:00,301.92965766257777,305.7973733016039,300.75036931754545,301.87969970703125,29326900,26.780000686645508,0.26780000686645505
2026-03-24 00:00:00-04:00,299.02141279307426,299.7409842283802,290.15668188195673,290.2666320800781,36864300,26.149999618530273,0.26149999618530273
2026-03-25 00:00:00-04:00,293.2648285118823,295.82329783701033,289.0673235725591,290.7563171386719,29460700,26.950000762939453,0.2695000076293945
2026-03-26 00:00:00-04:00,287.7381369232671,287.7781215852462,278.33375052565475,280.7523193359375,39080600,25.329999923706055,0.25329999923706054
2026-03-27 00:00:00-04:00,277.1144865271076,279.203235317384,273.7864876697142,274.1762390136719,35890600,27.440000534057617,0.2744000053405762
2026-03-30 00:00:00-04:00,276.2550012483934,276.9245842043685,271.9475460941929,273.33673095703125,35141200,31.049999237060547,0.3104999923706055
2026-03-31 00:00:00-04:00,277.87403020607053,287.9080147834651,276.9245851168754,287.3883361816406,43875400,30.610000610351562,0.3061000061035156
2026-04-01 00:00:00-04:00,290.6663854824321,300.34059988895723,290.23664948178913,297.2124938964844,37684500,25.25,0.2525
2026-04-02 00:00:00-04:00,290.5164904801884,297.90206355243157,289.2772403921399,295.59344482421875,21666500,24.540000915527344,0.24540000915527344
2026-04-06 00:00:00-04:00,295.69337737406744,300.4405418912755,295.0037868253031,299.8109130859375,16945500,23.8700008392334,0.238700008392334
2026-04-07 00:00:00-04:00,302.54929810267237,305.4475608650088,297.5422790326475,305.27764892578125,23205400,24.170000076293945,0.24170000076293946
2026-04-08 00:00:00-04:00,320.25872115869026,321.88772251879675,314.8319393907938,317.1305847167969,33547100,25.780000686645508,0.2578000068664551
2026-04-09 00:00:00-04:00,315.72141928886384,319.3492572184689,310.8743084256086,318.29986572265625,23739200,21.040000915527344,0.21040000915527343
2026-04-10 00:00:00-04:00,319.8289680511782,321.6378852163977,316.1311948927162,317.0506286621094,19152600,19.489999771118164,0.19489999771118163
2026-04-13 00:00:00-04:00,316.9507009019676,321.43801087893695,315.28168437302884,321.1181945800781,18866400,19.229999542236328,0.19229999542236328
2026-04-14 00:00:00-04:00,324.59612530340485,333.09105123243734,323.5567375910905,332.7112731933594,27721400,19.1200008392334,0.19120000839233398
2026-04-15 00:00:00-04:00,332.69130668872015,337.278563176308,330.70247381548376,336.91876220703125,24918800,18.360000610351562,0.18360000610351562
2026-04-16 00:00:00-04:00,338.5477782390461,339.67710854893676,334.3202924195682,335.81939697265625,20541500,18.170000076293945,0.18170000076293946
2026-04-17 00:00:00-04:00,337.4484504303517,342.1156763245155,336.0392884001999,341.4760437011719,25581900,17.940000534057617,0.17940000534057618
2026-04-20 00:00:00-04:00,340.55660000710446,341.1962021124509,336.40905286572576,337.2185974121094,18784200,17.479999542236328,0.17479999542236327
2026-04-21 00:00:00-04:00,337.48841459650436,339.13742351057505,331.1522029907326,332.0916442871094,23123800,18.8700008392334,0.18870000839233397
2026-04-22 00:00:00-04:00,336.818816762841,339.6171637007564,334.96994545488326,339.1174621582031,20293000,19.5,0.195
2026-04-23 00:00:00-04:00,340.9763246437424,341.7558578013153,335.97930940305434,338.6877136230469,18650300,18.920000076293945,0.18920000076293944
2026-04-24 00:00:00-04:00,338.5277988797623,345.06387272769797,335.1897964239415,344.19439697265625,26426100,19.309999465942383,0.19309999465942382
2026-04-27 00:00:00-04:00,345.77347673538645,352.9691603649003,342.5254168368208,350.130859375,28576900,18.709999084472656,0.18709999084472656
2026-04-28 00:00:00-04:00,348.34192077884484,352.20963620070955,345.91337868788094,349.5711975097656,27824100,18.020000457763672,0.1802000045776367
2026-04-29 00:00:00-04:00,347.36252924438134,355.5776236260777,344.0045190996302,349.7311096191406,35376300,17.829999923706055,0.17829999923706055
2026-04-30 00:00:00-04:00,373.8467067603946,385.6096696957082,365.60163158627074,384.5702819824219,72040000,18.809999465942383,0.18809999465942384
2026-05-01 00:00:00-04:00,381.4022037517389,386.52914645154755,378.82372671588394,385.45977783203125,30105200,16.889999389648438,0.16889999389648438
2026-05-04 00:00:00-04:00,385.39979379858875,387.14874909409923,379.56328378663693,383.0212097167969,26298600,16.989999771118164,0.16989999771118164
2026-05-05 00:00:00-04:00,385.99945170269467,392.58551415458055,383.79074899852696,388.1981201171875,23878600,18.290000915527344,0.18290000915527344
2026-05-06 00:00:00-04:00,394.0146525811788,399.61131576273664,392.52555179602564,397.8023986816406,31308500,17.3799991607666,0.17379999160766602
2026-05-07 00:00:00-04:00,399.6812819584635,399.8611671879692,392.4455831227277,397.7524108886719,24433500,17.389999389648438,0.17389999389648436
2026-05-08 00:00:00-04:00,396.7630105926761,401.76002583943523,396.1233780013978,400.56072998046875,21461800,17.079999923706055,0.17079999923706055
2026-05-11 00:00:00-04:00,393.41500861238904,397.2027547509894,388.23810807955056,388.40802001953125,30753700,17.190000534057617,0.17190000534057617
2026-05-12 00:00:00-04:00,387.10877062384725,388.28805889354703,382.541491402114,387.1187744140625,26017500,18.3799991607666,0.18379999160766602
2026-05-13 00:00:00-04:00,385.3698394939953,403.4590416115898,384.77019153718186,402.3796691894531,28144600,17.989999771118164,0.17989999771118165
2026-05-14 00:00:00-04:00,397.04285074569174,402.6894719958145,395.6037078837972,400.8305969238281,21136700,17.8700008392334,0.178700008392334
2026-05-15 00:00:00-04:00,396.0834349796574,399.30151410906007,392.9452946767326,396.54315185546875,20309700,17.260000228881836,0.17260000228881836
2026-05-18 00:00:00-04:00,395.4538101055549,408.36608091552193,394.29449886421145,396.70306396484375,26837200,18.43000030517578,0.1843000030517578
2026-05-19 00:00:00-04:00,396.72302500471704,396.91291402359946,385.8794958446922,387.4285888671875,39545700,17.81999969482422,0.17819999694824218
2026-05-20 00:00:00-04:00,387.4685872554011,393.62488340369265,382.6714341601505,388.6778564453125,31744400,18.059999465942383,0.18059999465942383
2026-05-21 00:00:00-04:00,385.46976743485186,392.2656959548347,382.7913440893277,387.4285888671875,24852800,17.440000534057617,0.17440000534057618
2026-05-22 00:00:00-04:00,387.1187843592316,388.5079387636157,381.54209816202837,382.74139404296875,20442100,16.760000228881836,0.16760000228881836
2026-05-26 00:00:00-04:00,384.2804712769477,389.0276356997364,382.3716078175452,388.6478576660156,27747400,16.59000015258789,0.16590000152587892
2026-05-27 00:00:00-04:00,386.4391861502527,393.64487351491664,385.66962629134815,388.5978698730469,23087300,17.010000228881836,0.17010000228881836
2026-05-28 00:00:00-04:00,387.76839182151133,391.6360768291116,384.9300907577927,389.8971252441406,24357500,16.290000915527344,0.16290000915527345
2026-05-29 00:00:00-04:00,385.0100143138995,385.0100143138995,378.2340629764561,380.1129455566406,44415800,15.739999771118164,0.15739999771118163
2026-06-01 00:00:00-04:00,376.2952290661171,378.3340198477676,373.2970198869562,376.14532470703125,28672100,15.319999694824219,0.15319999694824218
2026-06-02 00:00:00-04:00,366.371163421305,373.31702687507857,358.2260345973877,361.6340026855469,50412300,16.049999237060547,0.16049999237060547
2026-06-03 00:00:00-04:00,361.81388965190393,366.2312646097652,357.8662353535933,358.77569580078125,55441600,15.770000457763672,0.15770000457763672
2026-06-04 00:00:00-04:00,358.68575901079333,373.0271992966173,357.99616844622375,371.96783447265625,44055500,16.059999465942383,0.16059999465942382
2026-06-05 00:00:00-04:00,366.1213024821565,371.8578661166277,363.90262653478294,368.30999755859375,37471200,15.399999618530273,0.15399999618530275
2026-06-08 00:00:00-04:00,365.17999267578125,366.20001220703125,360.5299987792969,363.30999755859375,27942500,21.510000228881836,0.21510000228881837
2026-06-09 00:00:00-04:00,367.0899963378906,372.0799865722656,357.29998779296875,364.260009765625,29535100,18.920000076293945,0.18920000076293944
2026-06-10 00:00:00-04:00,363.19000244140625,368.55999755859375,355.20001220703125,356.3800048828125,32357100,19.8700008392334,0.19870000839233398
2026-06-11 00:00:00-04:00,355.92999267578125,358.79998779296875,346.3599853515625,357.7699890136719,35538200,22.219999313354492,0.2221999931335449
2026-06-12 00:00:00-04:00,362.6199951171875,366.57000732421875,354.94000244140625,359.67999267578125,24704600,19.440000534057617,0.19440000534057617
2026-06-15 00:00:00-04:00,367.92999267578125,372.989990234375,366.54998779296875,369.3500061035156,27727500,17.68000030517578,0.1768000030517578
2026-06-16 00:00:00-04:00,369.6000061035156,376.0,367.05999755859375,373.25,24876100,16.200000762939453,0.16200000762939454
2026-06-17 00:00:00-04:00,369.1300048828125,372.3299865722656,362.0199890136719,363.7900085449219,24543600,16.40999984741211,0.1640999984741211
2026-06-18 00:00:00-04:00,365.75,369.4800109863281,358.6700134277344,368.0299987792969,44470100,18.440000534057617,0.18440000534057618
